Day of week,Energy,Week Day,Year,Month,Day of month,Hour,Sum,Seasonal,Trend,Residual
6.0,0.0,0.0,2020.0,4.0,11.0,3.0,0.0,-1.5689868,1.322,0.2469875
6.0,0.0,0.0,2020.0,4.0,11.0,4.0,0.0,-3.5646758,1.322,2.2426755
6.0,0.0,0.0,2020.0,4.0,11.0,5.0,0.0,-4.3825507,1.2408351,3.1417162
6.0,0.0,0.0,2020.0,4.0,11.0,6.0,0.0,-4.693912,0.9745941,3.7193184
6.0,0.0,0.0,2020.0,4.0,11.0,6.9999995,0.0,-4.887269,0.820992,4.0662766
6.0,0.0,0.0,2020.0,4.0,11.0,8.0,0.0,-5.0556264,0.6913278,4.364298
6.0,0.0,0.0,2020.0,4.0,11.0,9.0,0.0,-5.160708,0.39282945,4.767879
6.0,0.0,0.0,2020.0,4.0,11.0,10.0,0.0,-5.2108197,0.26719278,4.9436264
6.0,0.0,0.0,2020.0,4.0,11.0,11.0,0.0,-5.0096183,0.27891666,4.730702
6.0,0.0,0.0,2020.0,4.0,11.0,12.0,0.0,-3.7117536,0.27891666,3.4328377
6.0,0.0,0.0,2020.0,4.0,11.0,13.0,0.0,-2.0044007,0.27891666,1.725484
6.0,0.0,0.0,2020.0,4.0,11.0,13.999999,0.0,-0.11932578,0.27891666,-0.15959018
6.0,0.0,0.0,2020.0,4.0,11.0,15.000001,0.0,2.826555,0.27891666,-3.1054716
6.0,0.0,0.0,2020.0,4.0,11.0,16.0,0.0,4.473089,0.27891666,-4.7520065
6.0,0.0,0.0,2020.0,4.0,11.0,17.0,0.0,4.7026706,0.27891666,-4.9815874
6.0,0.20028871,0.0,2020.0,4.0,11.0,18.0,0.20028871,5.12714,0.27891666,-5.205768
6.0,4.424711,0.0,2020.0,4.0,11.0,19.0,4.625,5.2550483,0.27891666,-1.1092545
6.0,0.0,0.0,2020.0,4.0,11.0,20.0,4.625,4.301622,0.27891666,-4.5805387
6.0,0.8942424,0.0,2020.0,4.0,11.0,21.0,5.5192423,3.4812276,0.27891666,-2.8659017
6.0,1.1747576,0.0,2020.0,4.0,11.0,22.0,6.6940002,2.72231,0.27891666,-1.8264688
6.0,0.0,0.0,2020.0,4.0,11.0,23.0,6.6940002,3.1239865,0.27891666,-3.4029036
7.0,0.0,0.0,2020.0,4.0,12.0,0.0,0.0,3.9260197,0.27891666,-4.2049365
7.0,0.0,0.0,2020.0,4.0,12.0,1.0,0.0,3.9250274,0.27891666,-4.2039437
